item_id,order_id,product_id,quantity,unit_price,category
I000004716,O0001604,P0375,9,311.08,clothing
I000006161,O_GHOST_29605,P0390,2,472.27,clothing
I000001475,O0000500,P0014,4,460.4,toys
I000003503,O0001190,P0371,6,410.5,beauty
I000002238,O0000759,P0028,3,111.97,electronics
I000002828,O0000950,P0380,8,41.49,books
I000003108,O0001053,P0455,1,61.54,home_garden
I000002502,O0000845,P0107,3,106.83,electronics
I000002764,O0000929,P0197,1,151.43,clothing
I000004122,O0001405,P0323,3,82.88,sports
I000000155,O0000057,P0098,1,375.64,books
I000005704,O0001922,P0398,3,18.09,beauty
I000001288,O0000436,P0186,7,42.1,home_garden
I000002763,O0000929,P0410,4,34.81,home_garden
I000006084,O_GHOST_18095,P0101,8,297.5,books
I000003178,O0001081,P0283,5,327.15,beauty
I000001721,O0000586,P0397,7,475.58,toys
I000004984,O0001690,P0383,6,22.84,sports
I000001388,O0000468,P0152,8,301.97,books
I000004129,O0001407,P0375,6,161.74,clothing
I000002817,O0000947,P0435,2,338.07,beauty
I000005999,O_GHOST_92950,P0041,8,138.01,toys
I000005759,O0001936,P0286,9,498.81,books
I000002825,O0000949,P0113,4,207.27,beauty
I000005187,O0001754,P0102,5,28.56,books
I000000919,O0000315,P0204,9,416.17,books
I000004535,O0001543,P0141,8,73.62,clothing
I000004630,O0001572,P0330,2,66.25,toys
I000002883,O0000969,P0037,6,347.69,food_drink
I000005743,O0001932,P0157,8,417.49,sports
I000003018,O0001018,P0368,9,134.68,food_drink
I000000173,O0000064,P0385,8,206.98,toys
I000005825,O0001955,P0068,2,100.7,toys
I000004130,O0001408,P0224,3,333.99,sports
I000004521,O0001535,P0362,1,49.86,clothing
I000001745,O0000594,P0064,1,473.88,food_drink
I000005093,O0001727,P0181,9,351.1,sports
I000004292,O0001465,P0387,2,295.99,clothing
I000005195,O0001757,P0356,7,331.27,books
I000006031,O_GHOST_26146,P0492,3,472.49,books
I000000324,O0000113,P0226,6,257.93,beauty
I000002335,O0000790,P0344,8,58.46,toys
I000001918,O0000650,P0241,2,270.81,sports
I000004581,O0001557,P0397,5,64.02,electronics
I000002102,O0000709,P0135,8,123.6,home_garden
I000004499,O0001529,P0011,4,197.94,toys
I000000300,O0000105,P0433,7,151.2,electronics
I000001348,O0000455,P0269,9,127.33,books
I000000920,O0000315,P0208,1,434.13,toys
I000005972,O0002000,P0320,7,264.78,toys
I000006025,O_GHOST_06654,P0228,7,69.85,toys
I000003997,O0001365,P0409,3,494.73,food_drink
I000006210,O_GHOST_48172,P0178,8,335.51,beauty
I000003059,O0001036,P0207,2,308.03,clothing
I000001250,O0000421,P0241,1,102.52,sports
I000000248,O0000088,P0219,3,15.48,books
I000006152,O_GHOST_88205,P0346,5,278.31,electronics
I000003687,O0001254,P0155,5,394.82,electronics
I000004214,O0001439,P0324,6,228.68,clothing
I000002122,O0000716,P0094,1,63.68,electronics
I000000991,O0000340,P0341,9,191.01,toys
I000001800,O0000613,P0432,7,255.28,beauty
I000006073,O_GHOST_27513,P0177,2,216.07,electronics
I000002649,O0000894,P0221,5,199.75,electronics
I000004695,O0001599,P0349,6,394.29,food_drink
I000006170,O_GHOST_03463,P0381,9,451.35,toys
I000001734,O0000590,P0274,7,80.37,beauty
I000004811,O0001633,P0367,6,238.21,sports
I000002306,O0000783,P0420,3,243.19,food_drink
I000001196,O0000407,P0320,5,223.89,toys
I000000652,O0000229,P0252,1,310.79,toys
I000001114,O0000380,P0222,9,145.85,clothing
I000004289,O0001463,P0463,9,114.1,home_garden
I000003554,O0001208,P0074,1,419.95,sports
I000003812,O0001295,P0169,3,78.03,home_garden
I000001784,O0000607,P0282,8,76.82,toys
I000005930,O0001987,P0213,1,90.74,books
I000002881,O0000969,P0087,5,169.04,home_garden
I000005027,O0001704,P0403,6,251.98,sports
I000006053,O_GHOST_55495,P0366,6,287.81,sports
I000000328,O0000115,P0354,8,4.39,clothing
I000002823,O0000948,P0139,3,75.0,electronics
I000000171,O0000064,P0014,1,172.38,food_drink
I000000492,O0000172,P0207,4,382.05,books
I000003612,O0001228,P0364,1,202.8,home_garden
I000002753,O0000927,P0120,5,410.82,home_garden
I000002372,O0000805,P0167,8,376.72,food_drink
I000002078,O0000700,P0252,6,396.36,food_drink
I000000553,O0000194,P0430,4,263.59,books
I000002161,O0000728,P0212,7,45.14,sports
I000003039,O0001027,P0319,6,153.43,sports
I000002076,O0000700,P0139,5,266.74,clothing
I000005030,O0001705,P0459,2,144.49,toys
I000005396,O0001825,P0036,8,116.31,toys
I000003949,O0001350,P0447,6,54.6,home_garden
I000000262,O0000092,P0302,6,124.41,home_garden
I000002082,O0000702,P0439,8,7.38,books
I000002490,O0000842,P0404,5,214.76,sports
I000004990,O0001692,P0101,1,370.12,sports
I000002307,O0000783,P0118,7,394.44,home_garden
I000001386,O0000468,P0165,7,490.72,home_garden
I000005769,O0001939,P0344,8,168.1,toys
I000004288,O0001463,P0037,1,125.76,clothing
I000003397,O0001148,P0437,8,468.26,electronics
I000002182,O0000739,P0334,3,212.16,clothing
I000001040,O0000358,P0014,4,402.39,electronics
I000005661,O0001908,P0303,3,434.04,sports
I000006116,O_GHOST_19622,P0132,7,182.01,food_drink
